bin,problem_type,instance,blowup,config,solver_id,status,exit_code,solveTime,flatTime,nodes,failures,restarts,propagations,nogoods,AverageLearnedNogoodLength,AverageLbd,AverageBacktrackAmount,layered_multigraph_sync_ms,nfa_glushkov_ms,nfa_glushkov_states,nfa_rbisim_ms,nfa_rbisim_states,dfa_subset_ms,dfa_subset_states,dfa_min_ms,dfa_min_states
0_low_blowup,polyominoes,polyominoes_4,0.6818604651162791,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,459.0006394,0.290999,812,801,0,21865,801,7.157303370786517,6.6541822721598,0,304541.648,481.18080000858754,9205,83780.77739989385,1075,1771.8367000343278,6520,62926.95360002108,733
0_low_blowup,polyominoes,polyominoes_4,0.6818604651162791,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,306.5432065,0.375665,812,801,0,21941,801,7.157303370786517,6.6541822721598,0,199830.7417,481.18080000858754,9205,83780.77739989385,1075,1771.8367000343278,6520,62926.95360002108,733
0_low_blowup,polyominoes,polyominoes_4,0.6818604651162791,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,180.4901637,0.494636,3866,3612,0,7317007,3612,6228.781007751938,7.439645625692138,0,,481.18080000858754,9205,83780.77739989385,1075,1771.8367000343278,6520,62926.95360002108,733
0_low_blowup,polyominoes,polyominoes_53,0.6799242424242424,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,211.8696708,0.28619,397,391,0,9707,391,8.948849104859335,8.176470588235293,0,135429.8167,360.68739992333576,9051,63268.49039987428,1056,1194.6095000603236,6431,43650.494199828245,718
0_low_blowup,polyominoes,polyominoes_53,0.6799242424242424,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,140.5854597,0.295017,397,391,0,9717,391,8.948849104859335,8.176470588235293,0,88854.639,360.68739992333576,9051,63268.49039987428,1056,1194.6095000603236,6431,43650.494199828245,718
0_low_blowup,polyominoes,polyominoes_53,0.6799242424242424,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,121.7466552,0.496003,2289,2231,0,4335654,2231,5987.128641864635,9.049305244285074,0,,360.68739992333576,9051,63268.49039987428,1056,1194.6095000603236,6431,43650.494199828245,718
0_low_blowup,polyominoes,polyominoes_56,0.6471291866028708,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,464.3580133,0.300958,939,931,0,24707,931,8.30719656283566,7.9484425349087005,0,308586.6171,277.9296000953764,7714,44068.63900000462,836,655.1746000768617,4804,23023.711299931165,541
0_low_blowup,polyominoes,polyominoes_56,0.6471291866028708,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,289.5423328,0.288604,939,931,0,24725,931,8.30719656283566,7.9484425349087005,0,193396.1808,277.9296000953764,7714,44068.63900000462,836,655.1746000768617,4804,23023.711299931165,541
0_low_blowup,polyominoes,polyominoes_56,0.6471291866028708,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,111.8770114,0.444379,4073,3873,0,5736922,3873,6321.468112574232,8.297960237541957,0,,277.9296000953764,7714,44068.63900000462,836,655.1746000768617,4804,23023.711299931165,541
0_low_blowup,polyominoes,polyominoes_58,0.7718181818181818,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,8.6693294,0.321243,15,10,0,390,10,4.5,4.5,0,5607.695,394.6946000214666,9317,67586.30080003059,1100,1643.706500006374,6696,60358.517400047276,849
0_low_blowup,polyominoes,polyominoes_58,0.7718181818181818,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,6.4416964,0.306229,15,10,0,390,10,4.5,4.5,0,4161.7918,394.6946000214666,9317,67586.30080003059,1100,1643.706500006374,6696,60358.517400047276,849
0_low_blowup,polyominoes,polyominoes_58,0.7718181818181818,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,TIMEOUT,,,0.622026,,,,,,,,,,394.6946000214666,9317,67586.30080003059,1100,1643.706500006374,6696,60358.517400047276,849
0_low_blowup,polyominoes,polyominoes_59,0.7145993413830956,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,23.4552992,0.323594,56,43,0,1155,43,9.30232558139535,9.30232558139535,0,15795.6802,328.05030001327395,7787,49643.339499947615,911,1065.4272001120262,5291,39329.59679997293,651
0_low_blowup,polyominoes,polyominoes_59,0.7145993413830956,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,17.6567579,0.265783,56,43,0,1155,43,9.30232558139535,9.30232558139535,0,11642.6705,328.05030001327395,7787,49643.339499947615,911,1065.4272001120262,5291,39329.59679997293,651
0_low_blowup,polyominoes,polyominoes_59,0.7145993413830956,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,11.3726255,0.526269,253,221,0,384264,221,8952.87330316742,9.203619909502262,0,,328.05030001327395,7787,49643.339499947615,911,1065.4272001120262,5291,39329.59679997293,651
0_low_blowup,polyominoes,polyominoes_61,0.6417624521072797,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,0,599.3927556,0.299649,857,847,0,24403,847,8.061393152302243,7.770956316410862,0,395358.7106,350.4030999611132,9416,52920.8268999937,1044,1055.443000048399,6228,34024.45569995325,670
0_low_blowup,polyominoes,polyominoes_61,0.6417624521072797,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,565.7957991,0.311456,1318,1309,0,37253,1309,8.707410236822001,8.439266615737203,0,369381.7063,350.4030999611132,9416,52920.8268999937,1044,1055.443000048399,6228,34024.45569995325,670
0_low_blowup,polyominoes,polyominoes_61,0.6417624521072797,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,224.2231686,0.489634,6037,5686,0,10145717,5686,3153.439148786493,8.088287020752727,0,,350.4030999611132,9416,52920.8268999937,1044,1055.443000048399,6228,34024.45569995325,670
0_low_blowup,polyominoes,polyominoes_66,0.7627906976744186,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,14.2126687,0.321293,34,27,0,761,27,7.074074074074074,7.074074074074074,0,8566.958,258.67750006727874,6742,38385.61880006455,860,856.2571000657044,4729,32987.14689997723,656
0_low_blowup,polyominoes,polyominoes_66,0.7627906976744186,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,11.3470031,0.297057,34,27,0,761,27,7.074074074074074,7.074074074074074,0,6622.4987,258.67750006727874,6742,38385.61880006455,860,856.2571000657044,4729,32987.14689997723,656
0_low_blowup,polyominoes,polyominoes_66,0.7627906976744186,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,TIMEOUT,,,0.626523,,,,,,,,,,258.67750006727874,6742,38385.61880006455,860,856.2571000657044,4729,32987.14689997723,656
0_low_blowup,polyominoes,polyominoes_68,0.7086903304773562,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,129.7016991,0.331502,303,295,0,6848,295,5.074576271186441,5.074576271186441,0,78693.6699,293.52809995179996,7024,47617.89789999602,817,956.6488000564277,4696,36539.64039997663,579
0_low_blowup,polyominoes,polyominoes_68,0.7086903304773562,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,95.1244593,0.328256,303,295,0,6848,295,5.074576271186441,5.074576271186441,0,56851.3683,293.52809995179996,7024,47617.89789999602,817,956.6488000564277,4696,36539.64039997663,579
0_low_blowup,polyominoes,polyominoes_68,0.7086903304773562,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,29.2991191,0.532688,755,639,0,1606632,639,5556.422535211268,5.302034428794992,0,,293.52809995179996,7024,47617.89789999602,817,956.6488000564277,4696,36539.64039997663,579
0_low_blowup,polyominoes,polyominoes_79,0.7162740899357601,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,75.548292,0.305603,164,157,0,4246,157,9.044585987261147,9.031847133757962,0,50172.8119,299.56659994786605,7757,47107.61840012856,934,1046.3077999884263,5367,39262.95429992024,669
0_low_blowup,polyominoes,polyominoes_79,0.7162740899357601,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,54.8203671,0.299213,164,157,0,4252,157,9.044585987261147,9.031847133757962,0,35606.8893,299.56659994786605,7757,47107.61840012856,934,1046.3077999884263,5367,39262.95429992024,669
0_low_blowup,polyominoes,polyominoes_79,0.7162740899357601,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,31.6652223,0.52737,733,659,0,1005376,659,7607.315629742034,8.682852807283764,0,,299.56659994786605,7757,47107.61840012856,934,1046.3077999884263,5367,39262.95429992024,669
0_low_blowup,polyominoes,polyominoes_80,0.6538922155688622,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,133.7981433,0.289641,270,265,0,7236,265,6.939622641509434,6.935849056603773,0,85988.4923,301.71770008746535,7924,46832.78820000123,835,703.7995998980477,4757,25408.334999985527,546
0_low_blowup,polyominoes,polyominoes_80,0.6538922155688622,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,91.2949457,0.272036,270,265,0,7224,265,6.939622641509434,6.935849056603773,0,58061.348,301.71770008746535,7924,46832.78820000123,835,703.7995998980477,4757,25408.334999985527,546
0_low_blowup,polyominoes,polyominoes_80,0.6538922155688622,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,25.3562962,0.446439,965,903,0,1381600,903,3249.4784053156145,7.274640088593577,0,,301.71770008746535,7924,46832.78820000123,835,703.7995998980477,4757,25408.334999985527,546
0_low_blowup,polyominoes,polyominoes_81,0.6862967157417894,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,0,599.4756029,0.293592,1232,1228,0,32415,1228,7.253257328990228,6.495114006514658,0,372845.5131,272.605600010138,7162,43748.66600002861,883,895.6895000883378,4805,31971.30209999159,606
0_low_blowup,polyominoes,polyominoes_81,0.6862967157417894,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,0,599.5852173,0.295372,1727,1724,0,45655,1724,6.831206496519721,6.2146171693735495,0,361773.3669,272.605600010138,7162,43748.66600002861,883,895.6895000883378,4805,31971.30209999159,606
0_low_blowup,polyominoes,polyominoes_81,0.6862967157417894,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,151.1336841,0.493534,3934,3692,0,7316008,3692,5894.72968580715,7.117280606717227,0,,272.605600010138,7162,43748.66600002861,883,895.6895000883378,4805,31971.30209999159,606
0_low_blowup,polyominoes,polyominoes_91,0.7208854667949952,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,139.3073609,10.6225,227,219,0,6088,219,7.141552511415525,6.940639269406392,0,86290.6632,337.6734999474138,8807,60159.43400008837,1039,1284.1646999586374,6061,44037.29830001248,749
0_low_blowup,polyominoes,polyominoes_91,0.7208854667949952,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,98.5849979,0.291227,227,219,0,6089,219,7.141552511415525,6.940639269406392,0,59346.1256,337.6734999474138,8807,60159.43400008837,1039,1284.1646999586374,6061,44037.29830001248,749
0_low_blowup,polyominoes,polyominoes_91,0.7208854667949952,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,95.5310305,0.619015,1675,1515,0,3228115,1515,11870.499669966997,8.785478547854785,0,,337.6734999474138,8807,60159.43400008837,1039,1284.1646999586374,6061,44037.29830001248,749
0_low_blowup,polyominoes,polyominoes_93,0.6366251198465963,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,0,599.5613049,0.313489,958,951,0,25527,951,9.889589905362776,9.561514195583596,0,401971.4776,371.54259998351336,9880,56445.6909999717,1043,908.302600029856,6378,31308.88599989703,664
0_low_blowup,polyominoes,polyominoes_93,0.6366251198465963,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,0,599.5817008,0.290841,1553,1546,0,41132,1546,9.760672703751617,9.461836998706339,0,400861.9003,371.54259998351336,9880,56445.6909999717,1043,908.302600029856,6378,31308.88599989703,664
0_low_blowup,polyominoes,polyominoes_93,0.6366251198465963,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,TIMEOUT,0,562.3734752,0.415687,12960,12629,0,23505956,12629,5906.9405336922955,11.034286166759047,0,,371.54259998351336,9880,56445.6909999717,1043,908.302600029856,6378,31308.88599989703,664
0_low_blowup,polyominoes,polyominoes_95,0.75,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,43.1045125,0.290249,83,79,0,2178,79,5.6455696202531644,5.6455696202531644,0,28031.982,324.60380013799295,7887,52720.614000048954,1032,1285.1346998359077,6020,47161.10750002554,774
0_low_blowup,polyominoes,polyominoes_95,0.75,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,32.568512,0.284442,83,79,0,2179,79,5.6455696202531644,5.6455696202531644,0,20616.9267,324.60380013799295,7887,52720.614000048954,1032,1285.1346998359077,6020,47161.10750002554,774
0_low_blowup,polyominoes,polyominoes_95,0.75,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,19.0694016,0.485791,363,339,0,686691,339,9183.377581120943,6.536873156342183,0,,324.60380013799295,7887,52720.614000048954,1032,1285.1346998359077,6020,47161.10750002554,774
0_low_blowup,polyominoes,polyominoes_97,0.7025703794369645,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,0,599.4537892,0.311538,1380,1373,0,35467,1373,6.710852148579752,6.669337217771304,0,394095.4432,299.80569996405393,6706,41364.45959989214,817,823.1053999625146,4602,29942.3479999532,574
0_low_blowup,polyominoes,polyominoes_97,0.7025703794369645,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,0,599.5201577,0.29941,2021,2014,0,52975,2014,6.6737835153922545,6.46077457795432,0,393022.5204,299.80569996405393,6706,41364.45959989214,817,823.1053999625146,4602,29942.3479999532,574
0_low_blowup,polyominoes,polyominoes_97,0.7025703794369645,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,TIMEOUT,0,44.1069195,0.546834,822,771,0,1675092,771,2980.040207522698,7.346303501945525,0,,299.80569996405393,6706,41364.45959989214,817,823.1053999625146,4602,29942.3479999532,574
0_low_blowup,polyominoes,polyominoes_98,0.7978021978021979,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,188.0172944,0.330952,349,345,0,10495,345,74.76811594202898,4.878260869565217,0,110830.6389,315.0522000505589,7513,48973.375900124665,910,1253.0892000650056,5173,42498.32500005141,726
0_low_blowup,polyominoes,polyominoes_98,0.7978021978021979,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,131.3400097,0.302165,349,345,0,10481,345,74.76811594202898,4.878260869565217,0,74701.7402,315.0522000505589,7513,48973.375900124665,910,1253.0892000650056,5173,42498.32500005141,726
0_low_blowup,polyominoes,polyominoes_98,0.7978021978021979,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,TIMEOUT,,,0.66019,,,,,,,,,,315.0522000505589,7513,48973.375900124665,910,1253.0892000650056,5173,42498.32500005141,726
0_low_blowup,regex,regex_72,1.8,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,2.9907392,0.277127,6378,5952,0,57655,5952,9.158266129032258,9.158266129032258,0,1307.6963,4.168100014794618,70,36.89729992765933,25,2.0231999806128442,86,15.853800054173917,45
0_low_blowup,regex,regex_72,1.8,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,9.3115614,0.28743,6378,5952,0,57651,5952,9.158266129032258,9.158266129032258,0,5428.0159,4.168100014794618,70,36.89729992765933,25,2.0231999806128442,86,15.853800054173917,45
0_low_blowup,regex,regex_72,1.8,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,16.5281426,0.246576,16022,15573,0,2364772,15573,9.624735118474282,9.33057214409555,0,,4.168100014794618,70,36.89729992765933,25,2.0231999806128442,86,15.853800054173917,45
1_medium_blowup,regex,regex_0,5.5,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.2079509,0.245799,647,567,0,5467,567,6.91005291005291,6.91005291005291,0,82.613,11.020699981600046,50,9.004099993035197,26,3.302199998870492,156,25.198500021360815,143
1_medium_blowup,regex,regex_0,5.5,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.4770332,0.252269,647,567,0,5468,567,6.91005291005291,6.91005291005291,0,226.6843,11.020699981600046,50,9.004099993035197,26,3.302199998870492,156,25.198500021360815,143
1_medium_blowup,regex,regex_0,5.5,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.6058011,0.231253,650,570,0,62703,570,6.901754385964912,6.901754385964912,0,,11.020699981600046,50,9.004099993035197,26,3.302199998870492,156,25.198500021360815,143
1_medium_blowup,regex,regex_1,2.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0462633,0.28319,164,115,0,1278,115,3.6,3.6,0,19.4124,2.301500062458217,43,6.026999966707081,22,0.7666000165045261,59,2.9562999843619764,44
1_medium_blowup,regex,regex_1,2.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.1390491,0.245374,164,115,0,1278,115,3.6,3.6,0,70.6769,2.301500062458217,43,6.026999966707081,22,0.7666000165045261,59,2.9562999843619764,44
1_medium_blowup,regex,regex_1,2.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0475706,0.251131,195,143,0,25463,143,3.7202797202797204,3.5734265734265733,0,,2.301500062458217,43,6.026999966707081,22,0.7666000165045261,59,2.9562999843619764,44
1_medium_blowup,regex,regex_11,9.766666666666667,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,136.5178027,0.238423,110403,109424,0,977772,109424,8.810014256470245,8.810014256470245,0,67192.1896,12.824899982661009,85,74.46709997020662,30,38.458900002297014,411,836.3933999789879,293
1_medium_blowup,regex,regex_11,9.766666666666667,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,436.4244376,0.280373,110403,109424,0,977838,109424,8.810014256470245,8.810014256470245,0,264789.8691,12.824899982661009,85,74.46709997020662,30,38.458900002297014,411,836.3933999789879,293
1_medium_blowup,regex,regex_11,9.766666666666667,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,TIMEOUT,0,599.4712343,0.239121,50427,49572,0,5706095,49572,17.032094730896475,10.059247155652384,0,,12.824899982661009,85,74.46709997020662,30,38.458900002297014,411,836.3933999789879,293
1_medium_blowup,regex,regex_14,4.809523809523809,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,76.4718046,0.275191,71765,70983,0,599684,70983,7.293760477860896,7.293760477860896,0,47016.7757,6.508799968287349,60,109.98359997756779,21,5.5071000242605805,157,41.619100084062666,101
1_medium_blowup,regex,regex_14,4.809523809523809,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,399.7282977,0.252461,71765,70983,0,599709,70983,7.293760477860896,7.293760477860896,0,301223.1552,6.508799968287349,60,109.98359997756779,21,5.5071000242605805,157,41.619100084062666,101
1_medium_blowup,regex,regex_14,4.809523809523809,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,520.648713,0.238739,114335,113553,0,16523571,113553,7.4328375296117235,7.424788424788424,0,,6.508799968287349,60,109.98359997756779,21,5.5071000242605805,157,41.619100084062666,101
1_medium_blowup,regex,regex_16,4.3478260869565215,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,11.334105,0.273255,12396,11759,0,109199,11759,7.850157326303257,7.850157326303257,0,5852.8686,11.991099978331476,64,30.326500011142343,23,15.516599989496171,150,112.99530003452674,100
1_medium_blowup,regex,regex_16,4.3478260869565215,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,28.9549532,0.272016,12396,11759,0,109201,11759,7.850157326303257,7.850157326303257,0,17905.8391,11.991099978331476,64,30.326500011142343,23,15.516599989496171,150,112.99530003452674,100
1_medium_blowup,regex,regex_16,4.3478260869565215,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,40.1673497,0.245992,13896,13256,0,1721568,13256,7.788020519010259,7.619794809897405,0,,11.991099978331476,64,30.326500011142343,23,15.516599989496171,150,112.99530003452674,100
1_medium_blowup,regex,regex_2,3.8095238095238093,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.1358688,0.252572,422,343,0,3362,343,4.48396501457726,4.48396501457726,0,59.5491,2.2595000336878,40,3.9237000164575875,21,1.2913999962620437,91,6.618199986405671,80
1_medium_blowup,regex,regex_2,3.8095238095238093,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.3711506,0.268669,422,343,0,3361,343,4.48396501457726,4.48396501457726,0,205.9789,2.2595000336878,40,3.9237000164575875,21,1.2913999962620437,91,6.618199986405671,80
1_medium_blowup,regex,regex_2,3.8095238095238093,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.65802,0.246424,951,870,0,150373,870,6.1931034482758625,5.427586206896552,0,,2.2595000336878,40,3.9237000164575875,21,1.2913999962620437,91,6.618199986405671,80
1_medium_blowup,regex,regex_21,4.470588235294118,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.119424,0.269238,395,350,0,3254,350,5.888571428571429,5.888571428571429,0,48.9402,2.9654999962076545,32,2.6569999754428864,17,2.143500023521483,83,14.21449996996671,76
1_medium_blowup,regex,regex_21,4.470588235294118,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.3083929,0.255663,395,350,0,3253,350,5.888571428571429,5.888571428571429,0,154.3719,2.9654999962076545,32,2.6569999754428864,17,2.143500023521483,83,14.21449996996671,76
1_medium_blowup,regex,regex_21,4.470588235294118,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.3940187,0.24837,552,507,0,84552,507,5.938856015779093,5.938856015779093,0,,2.9654999962076545,32,2.6569999754428864,17,2.143500023521483,83,14.21449996996671,76
1_medium_blowup,regex,regex_22,3.473684210526316,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0873125,0.275355,248,152,0,1791,152,4.4868421052631575,4.4868421052631575,0,33.2277,4.050699935760349,37,4.489900020416826,19,1.1760999914258718,76,6.780099996831268,66
1_medium_blowup,regex,regex_22,3.473684210526316,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.1994666,0.270033,248,152,0,1794,152,4.4868421052631575,4.4868421052631575,0,93.8338,4.050699935760349,37,4.489900020416826,19,1.1760999914258718,76,6.780099996831268,66
1_medium_blowup,regex,regex_22,3.473684210526316,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.2338589,0.230184,427,331,0,73370,331,5.740181268882175,4.691842900302115,0,,4.050699935760349,37,4.489900020416826,19,1.1760999914258718,76,6.780099996831268,66
1_medium_blowup,regex,regex_23,8.04,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,8.5416948,0.260244,11560,11426,0,101746,11426,8.330474356730264,8.330474356730264,0,4249.555,3.832800022792071,48,10.545399971306324,25,8.44359997427091,212,103.93699997803196,201
1_medium_blowup,regex,regex_23,8.04,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,41.6704877,0.256355,11560,11426,0,101744,11426,8.330474356730264,8.330474356730264,0,25605.6944,3.832800022792071,48,10.545399971306324,25,8.44359997427091,212,103.93699997803196,201
1_medium_blowup,regex,regex_23,8.04,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,78.4681604,0.245203,11571,11437,0,1098199,11437,8.331905219900323,8.325172685144706,0,,3.832800022792071,48,10.545399971306324,25,8.44359997427091,212,103.93699997803196,201
1_medium_blowup,regex,regex_24,3.8518518518518516,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.019708,0.272012,68,28,0,469,28,2.9642857142857144,2.9642857142857144,0,8.3625,4.55000001238659,52,11.918900010641664,27,2.750299987383187,119,26.955300010740757,104
1_medium_blowup,regex,regex_24,3.8518518518518516,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0568096,0.270985,68,28,0,469,28,2.9642857142857144,2.9642857142857144,0,25.0741,4.55000001238659,52,11.918900010641664,27,2.750299987383187,119,26.955300010740757,104
1_medium_blowup,regex,regex_24,3.8518518518518516,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.1059386,0.229906,149,109,0,29430,109,6.81651376146789,3.908256880733945,0,,4.55000001238659,52,11.918900010641664,27,2.750299987383187,119,26.955300010740757,104
1_medium_blowup,regex,regex_26,8.52,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.3294447,0.252995,2474,2121,0,19715,2121,4.882602545968883,4.882602545968883,0,819.8135,7.169799995608628,70,39.897299953736365,25,16.375100007280707,273,211.15589997498319,213
1_medium_blowup,regex,regex_26,8.52,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,17.8918755,0.295084,2474,2121,0,19714,2121,4.882602545968883,4.882602545968883,0,13037.9324,7.169799995608628,70,39.897299953736365,25,16.375100007280707,273,211.15589997498319,213
1_medium_blowup,regex,regex_26,8.52,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,365.6188403,0.252766,54319,53964,0,10372405,53964,7.540786450226077,7.252353420799051,0,,7.169799995608628,70,39.897299953736365,25,16.375100007280707,273,211.15589997498319,213
1_medium_blowup,regex,regex_27,2.1739130434782608,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0481445,0.274223,138,34,0,904,34,3.176470588235294,3.176470588235294,0,22.5621,6.687300046905875,66,35.98420001799241,23,3.1009000376798213,93,20.488000009208918,50
1_medium_blowup,regex,regex_27,2.1739130434782608,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.1252491,0.283941,138,34,0,904,34,3.176470588235294,3.176470588235294,0,67.3398,6.687300046905875,66,35.98420001799241,23,3.1009000376798213,93,20.488000009208918,50
1_medium_blowup,regex,regex_27,2.1739130434782608,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0532202,0.230986,245,129,0,33750,129,11.511627906976743,4.217054263565892,0,,6.687300046905875,66,35.98420001799241,23,3.1009000376798213,93,20.488000009208918,50
1_medium_blowup,regex,regex_31,2.466666666666667,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0422816,0.232539,95,68,0,715,68,3.2205882352941178,3.2205882352941178,0,17.385,3.2808000687509775,29,2.8975000022910535,15,1.2095000129193068,45,3.5651999642141163,37
1_medium_blowup,regex,regex_31,2.466666666666667,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0949646,0.254367,95,68,0,715,68,3.2205882352941178,3.2205882352941178,0,50.3661,3.2808000687509775,29,2.8975000022910535,15,1.2095000129193068,45,3.5651999642141163,37
1_medium_blowup,regex,regex_31,2.466666666666667,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.1490453,0.225895,459,431,0,69617,431,6.470997679814385,4.385150812064965,0,,3.2808000687509775,29,2.8975000022910535,15,1.2095000129193068,45,3.5651999642141163,37
1_medium_blowup,regex,regex_32,5.105263157894737,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.1416031,0.264671,463,322,0,3491,322,4.779503105590062,4.779503105590062,0,59.8432,3.117399988695979,37,4.6465000486932695,19,3.1897000153549016,107,21.81339997332543,97
