bin,problem_type,instance,blowup,config,solver_id,status,exit_code,solveTime,flatTime,nodes,failures,restarts,propagations,nogoods,AverageLearnedNogoodLength,AverageLbd,AverageBacktrackAmount,nfa_glushkov_ms,nfa_glushkov_states,nfa_rbisim_ms,nfa_rbisim_states,dfa_subset_ms,dfa_subset_states,dfa_min_ms,dfa_min_states
1_medium_blowup,regex,regex_52,4.1,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0001996,0.212309,18,0,0,579,0,0,0,0,0.5336000031093135,18,1.0595999920042232,10,0.36499999987427145,42,2.1619000035570934,41
1_medium_blowup,regex,regex_57,3.625,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,7.59e-05,0.214122,5,0,0,8,0,0,0,0,0.5549000052269548,19,0.6582000060006976,8,0.490999998874031,35,1.1924999998882413,29
1_medium_blowup,regex,regex_57,3.625,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0001318,0.216875,5,0,0,8,0,0,0,0,0.5549000052269548,19,0.6582000060006976,8,0.490999998874031,35,1.1924999998882413,29
1_medium_blowup,regex,regex_57,3.625,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,2.94e-05,0.217654,5,0,0,125,0,0,0,0,0.5549000052269548,19,0.6582000060006976,8,0.490999998874031,35,1.1924999998882413,29
1_medium_blowup,regex,regex_58,4.25,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0007262,0.219762,18,0,0,21,0,0,0,0,0.5358000053092837,15,0.43829999049194157,8,0.27129999944008887,35,1.298500006669201,34
1_medium_blowup,regex,regex_58,4.25,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0058426,0.257481,18,0,0,21,0,0,0,0,0.5358000053092837,15,0.43829999049194157,8,0.27129999944008887,35,1.298500006669201,34
1_medium_blowup,regex,regex_58,4.25,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0001433,0.217945,18,0,0,561,0,0,0,0,0.5358000053092837,15,0.43829999049194157,8,0.27129999944008887,35,1.298500006669201,34
1_medium_blowup,regex,regex_64,3.111111111111111,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0006364,0.239245,12,0,0,15,0,0,0,0,0.6207999977050349,22,0.8802999946055934,9,0.5414000042947009,38,1.7139000119641423,28
1_medium_blowup,regex,regex_64,3.111111111111111,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0015947,0.222008,12,0,0,15,0,0,0,0,0.6207999977050349,22,0.8802999946055934,9,0.5414000042947009,38,1.7139000119641423,28
1_medium_blowup,regex,regex_64,3.111111111111111,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0001394,0.217531,12,0,0,366,0,0,0,0,0.6207999977050349,22,0.8802999946055934,9,0.5414000042947009,38,1.7139000119641423,28
1_medium_blowup,regex,regex_65,7.2,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0001494,0.236793,7,0,0,10,0,0,0,0,0.7825000066077337,18,0.6236999906832352,10,1.0178000084124506,73,5.214200005866587,72
1_medium_blowup,regex,regex_65,7.2,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0011168,0.219103,7,0,0,10,0,0,0,0,0.7825000066077337,18,0.6236999906832352,10,1.0178000084124506,73,5.214200005866587,72
1_medium_blowup,regex,regex_65,7.2,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0001562,0.216263,7,0,0,231,0,0,0,0,0.7825000066077337,18,0.6236999906832352,10,1.0178000084124506,73,5.214200005866587,72
1_medium_blowup,regex,regex_66,2.375,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0008534,0.233981,17,0,0,20,0,0,0,0,0.38389999826904386,14,0.27370000316295773,8,0.13349999790079892,20,0.38479999057017267,19
1_medium_blowup,regex,regex_66,2.375,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0031977,0.218421,17,0,0,20,0,0,0,0,0.38389999826904386,14,0.27370000316295773,8,0.13349999790079892,20,0.38479999057017267,19
1_medium_blowup,regex,regex_66,2.375,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0001084,0.218066,17,0,0,465,0,0,0,0,0.38389999826904386,14,0.27370000316295773,8,0.13349999790079892,20,0.38479999057017267,19
1_medium_blowup,regex,regex_7,6.125,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0003065,0.209965,12,0,0,15,0,0,0,0,0.5972999933874235,21,0.8368999988306314,8,1.0304000024916604,71,4.464199999347329,49
1_medium_blowup,regex,regex_7,6.125,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0031609,0.210965,12,0,0,15,0,0,0,0,0.5972999933874235,21,0.8368999988306314,8,1.0304000024916604,71,4.464199999347329,49
1_medium_blowup,regex,regex_7,6.125,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0001261,0.213739,12,0,0,361,0,0,0,0,0.5972999933874235,21,0.8368999988306314,8,1.0304000024916604,71,4.464199999347329,49
1_medium_blowup,regex,regex_70,5.222222222222222,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0017583,0.223472,19,0,0,22,0,0,0,0,0.7605999999213964,22,0.950000001466833,9,0.6833000079495832,56,3.2224000024143606,47
1_medium_blowup,regex,regex_70,5.222222222222222,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0118591,0.225882,19,0,0,22,0,0,0,0,0.7605999999213964,22,0.950000001466833,9,0.6833000079495832,56,3.2224000024143606,47
1_medium_blowup,regex,regex_70,5.222222222222222,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0004697,0.211265,19,0,0,661,0,0,0,0,0.7605999999213964,22,0.950000001466833,9,0.6833000079495832,56,3.2224000024143606,47
1_medium_blowup,regex,regex_72,3.111111111111111,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0011279,0.216913,19,0,0,22,0,0,0,0,0.6128999957581982,22,0.9252000018022954,9,0.4027999966638163,38,1.589899999089539,28
1_medium_blowup,regex,regex_72,3.111111111111111,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0124386,0.226921,19,0,0,22,0,0,0,0,0.6128999957581982,22,0.9252000018022954,9,0.4027999966638163,38,1.589899999089539,28
1_medium_blowup,regex,regex_72,3.111111111111111,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0002598,0.217585,19,0,0,638,0,0,0,0,0.6128999957581982,22,0.9252000018022954,9,0.4027999966638163,38,1.589899999089539,28
1_medium_blowup,regex,regex_73,5.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0006457,0.213762,15,0,0,18,0,0,0,0,0.44750000233761966,16,0.39119999564718455,9,0.5796000041300431,46,1.8145000067306682,45
1_medium_blowup,regex,regex_73,5.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0045636,0.209391,15,0,0,18,0,0,0,0,0.44750000233761966,16,0.39119999564718455,9,0.5796000041300431,46,1.8145000067306682,45
1_medium_blowup,regex,regex_73,5.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0002101,0.21405,15,0,0,568,0,0,0,0,0.44750000233761966,16,0.39119999564718455,9,0.5796000041300431,46,1.8145000067306682,45
1_medium_blowup,regex,regex_75,5.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.000675,0.221092,14,0,0,17,0,0,0,0,0.8285999938379973,22,1.286599988816306,9,1.109699995140545,63,6.416500007617287,45
1_medium_blowup,regex,regex_75,5.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0079844,0.239195,14,0,0,17,0,0,0,0,0.8285999938379973,22,1.286599988816306,9,1.109699995140545,63,6.416500007617287,45
1_medium_blowup,regex,regex_75,5.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0004553,0.21268,14,0,0,460,0,0,0,0,0.8285999938379973,22,1.286599988816306,9,1.109699995140545,63,6.416500007617287,45
1_medium_blowup,regex,regex_78,6.8,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0002043,0.216363,11,0,0,14,0,0,0,0,0.7539999933214858,18,0.6769000028725713,10,0.67559999297373,69,4.402599995955825,68
1_medium_blowup,regex,regex_78,6.8,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0036201,0.21968,11,0,0,14,0,0,0,0,0.7539999933214858,18,0.6769000028725713,10,0.67559999297373,69,4.402599995955825,68
1_medium_blowup,regex,regex_78,6.8,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0001396,0.222978,11,0,0,358,0,0,0,0,0.7539999933214858,18,0.6769000028725713,10,0.67559999297373,69,4.402599995955825,68
1_medium_blowup,regex,regex_79,4.1,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0017453,0.218033,24,0,0,27,0,0,0,0,0.47420000191777945,18,0.5794000026071444,10,0.309199996991083,42,1.7721000040182844,41
1_medium_blowup,regex,regex_79,4.1,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.014795,0.215198,24,0,0,27,0,0,0,0,0.47420000191777945,18,0.5794000026071444,10,0.309199996991083,42,1.7721000040182844,41
1_medium_blowup,regex,regex_79,4.1,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0004707,0.219731,24,0,0,889,0,0,0,0,0.47420000191777945,18,0.5794000026071444,10,0.309199996991083,42,1.7721000040182844,41
1_medium_blowup,regex,regex_80,5.454545454545454,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0018384,0.213399,24,0,0,27,0,0,0,0,0.5354000022634864,20,0.7053000008454546,11,0.5539000121643767,61,3.7466999929165468,60
1_medium_blowup,regex,regex_80,5.454545454545454,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0176056,0.225821,24,0,0,27,0,0,0,0,0.5354000022634864,20,0.7053000008454546,11,0.5539000121643767,61,3.7466999929165468,60
1_medium_blowup,regex,regex_80,5.454545454545454,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0005764,0.212591,24,0,0,867,0,0,0,0,0.5354000022634864,20,0.7053000008454546,11,0.5539000121643767,61,3.7466999929165468,60
1_medium_blowup,regex,regex_85,8.9,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0012642,0.217766,17,0,0,20,0,0,0,0,0.7049999985611066,27,1.8871000065701082,10,1.9709999905899167,124,13.251199998194352,89
1_medium_blowup,regex,regex_85,8.9,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0101325,0.23142,17,0,0,20,0,0,0,0,0.7049999985611066,27,1.8871000065701082,10,1.9709999905899167,124,13.251199998194352,89
1_medium_blowup,regex,regex_85,8.9,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0002745,0.21416,17,0,0,569,0,0,0,0,0.7049999985611066,27,1.8871000065701082,10,1.9709999905899167,124,13.251199998194352,89
1_medium_blowup,regex,regex_86,5.454545454545454,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.000814,0.211656,15,0,0,18,0,0,0,0,0.7214000070234761,28,1.5724999975645915,11,1.0179000091739,80,6.533599997055717,60
1_medium_blowup,regex,regex_86,5.454545454545454,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0042953,0.275211,15,0,0,18,0,0,0,0,0.7214000070234761,28,1.5724999975645915,11,1.0179000091739,80,6.533599997055717,60
1_medium_blowup,regex,regex_86,5.454545454545454,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.000447,0.210876,15,0,0,534,0,0,0,0,0.7214000070234761,28,1.5724999975645915,11,1.0179000091739,80,6.533599997055717,60
1_medium_blowup,regex,regex_87,5.454545454545454,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0011154,0.231371,17,0,0,20,0,0,0,0,0.7639999967068434,28,1.6736999968998134,11,1.1945000005653128,80,6.026699993526563,60
1_medium_blowup,regex,regex_87,5.454545454545454,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0069411,0.237378,17,0,0,20,0,0,0,0,0.7639999967068434,28,1.6736999968998134,11,1.1945000005653128,80,6.026699993526563,60
1_medium_blowup,regex,regex_87,5.454545454545454,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0004926,0.216279,17,0,0,625,0,0,0,0,0.7639999967068434,28,1.6736999968998134,11,1.1945000005653128,80,6.026699993526563,60
1_medium_blowup,regex,regex_9,4.1,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0002229,0.224347,9,0,0,12,0,0,0,0,0.77039998723194,25,1.328700003796257,10,0.6122999911895022,55,3.0944000027375296,41
1_medium_blowup,regex,regex_9,4.1,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0008767,0.234952,9,0,0,12,0,0,0,0,0.77039998723194,25,1.328700003796257,10,0.6122999911895022,55,3.0944000027375296,41
1_medium_blowup,regex,regex_9,4.1,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,9.78e-05,0.215274,9,0,0,241,0,0,0,0,0.77039998723194,25,1.328700003796257,10,0.6122999911895022,55,3.0944000027375296,41
1_medium_blowup,regex,regex_91,7.333333333333333,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.002683,0.218015,21,0,0,24,0,0,0,0,0.8390000002691522,31,2.588799994555302,12,1.9580999942263588,117,21.36090000567492,88
1_medium_blowup,regex,regex_91,7.333333333333333,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0175765,0.219869,21,0,0,24,0,0,0,0,0.8390000002691522,31,2.588799994555302,12,1.9580999942263588,117,21.36090000567492,88
1_medium_blowup,regex,regex_91,7.333333333333333,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0008085,0.213189,21,0,0,734,0,0,0,0,0.8390000002691522,31,2.588799994555302,12,1.9580999942263588,117,21.36090000567492,88
1_medium_blowup,regex,regex_95,7.333333333333333,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0038178,0.231712,23,0,0,26,0,0,0,0,0.9872999944491312,31,2.970200002891943,12,2.246100004413165,117,21.76849999523256,88
1_medium_blowup,regex,regex_95,7.333333333333333,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0228568,0.215163,23,0,0,26,0,0,0,0,0.9872999944491312,31,2.970200002891943,12,2.246100004413165,117,21.76849999523256,88
1_medium_blowup,regex,regex_95,7.333333333333333,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0008134,0.216706,23,0,0,894,0,0,0,0,0.9872999944491312,31,2.970200002891943,12,2.246100004413165,117,21.76849999523256,88
1_medium_blowup,regex,regex_96,9.923076923076923,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0035708,0.217966,32,0,0,35,0,0,0,0,1.184099994134158,34,3.682700000354089,13,5.049700004747137,171,62.58640000305604,129
1_medium_blowup,regex,regex_96,9.923076923076923,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0877532,0.249031,32,0,0,35,0,0,0,0,1.184099994134158,34,3.682700000354089,13,5.049700004747137,171,62.58640000305604,129
1_medium_blowup,regex,regex_96,9.923076923076923,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.001923,0.218621,32,0,0,1432,0,0,0,0,1.184099994134158,34,3.682700000354089,13,5.049700004747137,171,62.58640000305604,129
2_high_blowup,regex,regex_10,275.625,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0017329,0.213532,20,0,0,23,0,0,0,0,1.4999999984866008,45,5.915500005357899,16,1912.9384999978356,6308,191005.2710000018,4410
2_high_blowup,regex,regex_10,275.625,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.717981,0.281001,20,0,0,23,0,0,0,0,1.4999999984866008,45,5.915500005357899,16,1912.9384999978356,6308,191005.2710000018,4410
2_high_blowup,regex,regex_10,275.625,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.018115,0.266234,20,0,0,1184,0,0,0,0,1.4999999984866008,45,5.915500005357899,16,1912.9384999978356,6308,191005.2710000018,4410
2_high_blowup,regex,regex_11,56.2,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0010296,0.270006,12,0,0,15,0,0,0,0,15.028800000436604,40,10.471100002177991,15,91.59799999906681,988,1502.7459999982966,843
2_high_blowup,regex,regex_11,56.2,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0116392,0.270773,12,0,0,15,0,0,0,0,15.028800000436604,40,10.471100002177991,15,91.59799999906681,988,1502.7459999982966,843
2_high_blowup,regex,regex_11,56.2,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0011297,0.217848,12,0,0,426,0,0,0,0,15.028800000436604,40,10.471100002177991,15,91.59799999906681,988,1502.7459999982966,843
2_high_blowup,regex,regex_12,43.57142857142857,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0007061,0.21031,13,0,0,16,0,0,0,0,0.9981999901356176,39,4.80039999820292,14,50.505599996540695,844,1125.693299996783,610
2_high_blowup,regex,regex_12,43.57142857142857,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0133163,0.251677,13,0,0,16,0,0,0,0,0.9981999901356176,39,4.80039999820292,14,50.505599996540695,844,1125.693299996783,610
2_high_blowup,regex,regex_12,43.57142857142857,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0008654,0.221365,13,0,0,468,0,0,0,0,0.9981999901356176,39,4.80039999820292,14,50.505599996540695,844,1125.693299996783,610
2_high_blowup,regex,regex_13,10.545454545454545,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0017255,0.227599,16,0,0,19,0,0,0,0,1.3598999939858913,28,3.1229999876813963,11,3.469599992968142,161,33.94540000590496,116
2_high_blowup,regex,regex_13,10.545454545454545,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0127741,0.209957,16,0,0,19,0,0,0,0,1.3598999939858913,28,3.1229999876813963,11,3.469599992968142,161,33.94540000590496,116
2_high_blowup,regex,regex_13,10.545454545454545,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0006444,0.215338,16,0,0,620,0,0,0,0,1.3598999939858913,28,3.1229999876813963,11,3.469599992968142,161,33.94540000590496,116
2_high_blowup,regex,regex_16,13.5,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0037707,0.211695,36,0,0,39,0,0,0,0,0.6906000053277239,26,1.8901000003097579,14,3.026299993507564,190,37.08429999824148,189
2_high_blowup,regex,regex_16,13.5,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.1404742,0.235349,36,0,0,39,0,0,0,0,0.6906000053277239,26,1.8901000003097579,14,3.026299993507564,190,37.08429999824148,189
2_high_blowup,regex,regex_16,13.5,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0012939,0.221117,36,0,0,1709,0,0,0,0,0.6906000053277239,26,1.8901000003097579,14,3.026299993507564,190,37.08429999824148,189
2_high_blowup,regex,regex_18,116.11764705882354,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0066326,0.211667,44,0,0,47,0,0,0,0,0.8931999909691513,32,3.4276000078534707,17,159.07970000989735,1975,6837.295799996355,1974
2_high_blowup,regex,regex_18,116.11764705882354,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,5.0859142,0.239027,44,0,0,47,0,0,0,0,0.8931999909691513,32,3.4276000078534707,17,159.07970000989735,1975,6837.295799996355,1974
2_high_blowup,regex,regex_18,116.11764705882354,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0122663,0.245523,44,0,0,2641,0,0,0,0,0.8931999909691513,32,3.4276000078534707,17,159.07970000989735,1975,6837.295799996355,1974
2_high_blowup,regex,regex_20,102.28571428571429,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0043403,0.220229,28,0,0,31,0,0,0,0,0.7298999989870936,27,1.7134999943664297,14,88.43509999860544,1433,3871.5462000109255,1432
2_high_blowup,regex,regex_20,102.28571428571429,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.6990214,0.250977,28,0,0,31,0,0,0,0,0.7298999989870936,27,1.7134999943664297,14,88.43509999860544,1433,3871.5462000109255,1432
2_high_blowup,regex,regex_20,102.28571428571429,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0070166,0.237239,28,0,0,1550,0,0,0,0,0.7298999989870936,27,1.7134999943664297,14,88.43509999860544,1433,3871.5462000109255,1432
2_high_blowup,regex,regex_26,29.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0038122,0.216575,32,0,0,35,0,0,0,0,0.9534000128041953,36,3.521500009810552,13,20.52150000235997,522,434.5759999996517,377
2_high_blowup,regex,regex_26,29.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.2856095,0.245224,32,0,0,35,0,0,0,0,0.9534000128041953,36,3.521500009810552,13,20.52150000235997,522,434.5759999996517,377
2_high_blowup,regex,regex_26,29.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0031211,0.234131,32,0,0,1483,0,0,0,0,0.9534000128041953,36,3.521500009810552,13,20.52150000235997,522,434.5759999996517,377
2_high_blowup,regex,regex_27,19.416666666666668,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0022324,0.212323,25,0,0,28,0,0,0,0,0.9608000109437853,33,2.5831000093603507,12,10.68840001244098,323,347.11059999244753,233
2_high_blowup,regex,regex_27,19.416666666666668,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0795185,0.21344,25,0,0,28,0,0,0,0,0.9608000109437853,33,2.5831000093603507,12,10.68840001244098,323,347.11059999244753,233
2_high_blowup,regex,regex_27,19.416666666666668,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0022801,0.230352,25,0,0,1078,0,0,0,0,0.9608000109437853,33,2.5831000093603507,12,10.68840001244098,323,347.11059999244753,233
2_high_blowup,regex,regex_3,62.76923076923077,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0019538,0.216808,24,0,0,27,0,0,0,0,0.7015000010142103,25,1.421900000423193,13,36.84679999423679,817,1583.0478999996558,816
2_high_blowup,regex,regex_3,62.76923076923077,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.2006974,0.243992,24,0,0,27,0,0,0,0,0.7015000010142103,25,1.421900000423193,13,36.84679999423679,817,1583.0478999996558,816
2_high_blowup,regex,regex_3,62.76923076923077,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0024402,0.22178,24,0,0,1189,0,0,0,0,0.7015000010142103,25,1.421900000423193,13,36.84679999423679,817,1583.0478999996558,816
2_high_blowup,regex,regex_30,13.090909090909092,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0022348,0.221855,20,0,0,23,0,0,0,0,0.8778000046731904,30,2.2356999979820102,11,4.143199999816716,200,41.26199999882374,144
2_high_blowup,regex,regex_30,13.090909090909092,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0275659,0.220481,20,0,0,23,0,0,0,0,0.8778000046731904,30,2.2356999979820102,11,4.143199999816716,200,41.26199999882374,144
2_high_blowup,regex,regex_30,13.090909090909092,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.000903,0.218418,20,0,0,734,0,0,0,0,0.8778000046731904,30,2.2356999979820102,11,4.143199999816716,200,41.26199999882374,144
2_high_blowup,regex,regex_31,275.625,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0017907,0.225224,20,0,0,23,0,0,0,0,0.8276000007754192,31,2.8599000070244074,16,792.6941999903647,4411,55376.946899996256,4410
2_high_blowup,regex,regex_31,275.625,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.6180669,0.254099,20,0,0,23,0,0,0,0,0.8276000007754192,31,2.8599000070244074,16,792.6941999903647,4411,55376.946899996256,4410
2_high_blowup,regex,regex_31,275.625,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0160763,0.239599,20,0,0,1184,0,0,0,0,0.8276000007754192,31,2.8599000070244074,16,792.6941999903647,4411,55376.946899996256,4410
2_high_blowup,regex,regex_33,167.53333333333333,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0009613,0.216328,18,0,0,21,0,0,0,0,0.9344000136479735,29,2.003000001423061,15,237.65840000123717,2514,12864.737200012314,2513
2_high_blowup,regex,regex_33,167.53333333333333,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.2379726,0.256275,18,0,0,21,0,0,0,0,0.9344000136479735,29,2.003000001423061,15,237.65840000123717,2514,12864.737200012314,2513
2_high_blowup,regex,regex_33,167.53333333333333,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0060421,0.230361,18,0,0,986,0,0,0,0,0.9344000136479735,29,2.003000001423061,15,237.65840000123717,2514,12864.737200012314,2513
2_high_blowup,regex,regex_34,35.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0020971,0.235539,27,0,0,30,0,0,0,0,0.8715000003576279,32,3.2576999947195873,17,17.316900004516356,596,443.43700000899844,595
2_high_blowup,regex,regex_34,35.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.1090978,0.228313,27,0,0,30,0,0,0,0,0.8715000003576279,32,3.2576999947195873,17,17.316900004516356,596,443.43700000899844,595
2_high_blowup,regex,regex_34,35.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0023339,0.21926,27,0,0,1435,0,0,0,0,0.8715000003576279,32,3.2576999947195873,17,17.316900004516356,596,443.43700000899844,595
2_high_blowup,regex,regex_35,65.8,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0045734,0.215571,35,0,0,38,0,0,0,0,1.1024999985238537,42,5.474700010381639,15,107.36980001092888,1365,4212.31390000321,987
2_high_blowup,regex,regex_35,65.8,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.9947566,0.240213,35,0,0,38,0,0,0,0,1.1024999985238537,42,5.474700010381639,15,107.36980001092888,1365,4212.31390000321,987
2_high_blowup,regex,regex_35,65.8,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0061925,0.239011,35,0,0,1771,0,0,0,0,1.1024999985238537,42,5.474700010381639,15,107.36980001092888,1365,4212.31390000321,987
2_high_blowup,regex,regex_36,99.8125,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0015633,0.219358,18,0,0,21,0,0,0,0,1.0114000033354387,31,2.5056999875232577,16,104.28220000176225,1598,7103.335899999365,1597
