bin,problem_type,instance,blowup,config,solver_id,status,exit_code,objective,proven_optimal,solveTime,flatTime,nodes,failures,restarts,propagations,nogoods,AverageLearnedNogoodLength,AverageLbd,AverageBacktrackAmount,nfa_glushkov_ms,nfa_glushkov_states,nfa_rbisim_ms,nfa_rbisim_states,dfa_subset_ms,dfa_subset_states,dfa_min_ms,dfa_min_states
1_medium_blowup,regex,regex_48,9.555555555555555,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,214,True,0.1537581,0.413393,335,0,0,1133,0,0,0,0,0.6244000105652958,24,2.5437000003876165,9,4.154299997026101,124,21.87360000971239,86
1_medium_blowup,regex,regex_48,9.555555555555555,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,214,True,0.0994527,0.343877,472,138,0,22752,138,4.152173913043478,4.108695652173913,0,0.6244000105652958,24,2.5437000003876165,9,4.154299997026101,124,21.87360000971239,86
1_medium_blowup,regex,regex_49,2.375,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,120,True,0.0007494,0.300157,36,0,0,160,0,0,0,0,1.333599997451529,19,1.3040000048931688,8,0.3673999890452251,26,1.306200007093139,19
1_medium_blowup,regex,regex_49,2.375,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,120,True,0.0012015,0.35014,36,0,0,160,0,0,0,0,1.333599997451529,19,1.3040000048931688,8,0.3673999890452251,26,1.306200007093139,19
1_medium_blowup,regex,regex_49,2.375,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,120,True,0.0003587,0.281182,36,0,0,768,0,0,0,0,1.333599997451529,19,1.3040000048931688,8,0.3673999890452251,26,1.306200007093139,19
1_medium_blowup,regex,regex_52,4.1,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,230,True,0.0465036,0.321937,708,0,0,2244,0,0,0,0,0.5336000031093135,18,1.0595999920042232,10,0.36499999987427145,42,2.1619000035570934,41
1_medium_blowup,regex,regex_52,4.1,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,230,True,0.3089531,0.308234,708,0,0,2244,0,0,0,0,0.5336000031093135,18,1.0595999920042232,10,0.36499999987427145,42,2.1619000035570934,41
1_medium_blowup,regex,regex_52,4.1,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,230,True,0.119668,0.331897,852,137,0,46184,137,5.109489051094891,4.978102189781022,0,0.5336000031093135,18,1.0595999920042232,10,0.36499999987427145,42,2.1619000035570934,41
1_medium_blowup,regex,regex_57,3.625,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,89,True,0.00333,0.302429,101,0,0,383,0,0,0,0,0.5549000052269548,19,0.6582000060006976,8,0.490999998874031,35,1.1924999998882413,29
1_medium_blowup,regex,regex_57,3.625,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,89,True,0.0088448,0.308296,101,0,0,383,0,0,0,0,0.5549000052269548,19,0.6582000060006976,8,0.490999998874031,35,1.1924999998882413,29
1_medium_blowup,regex,regex_57,3.625,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,89,True,0.0010253,0.316579,102,1,0,2021,1,1,1,0,0.5549000052269548,19,0.6582000060006976,8,0.490999998874031,35,1.1924999998882413,29
1_medium_blowup,regex,regex_58,4.25,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,243,True,0.0345953,0.299157,530,0,0,1713,0,0,0,0,0.5358000053092837,15,0.43829999049194157,8,0.27129999944008887,35,1.298500006669201,34
1_medium_blowup,regex,regex_58,4.25,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,243,True,0.2674856,0.356706,530,0,0,1713,0,0,0,0,0.5358000053092837,15,0.43829999049194157,8,0.27129999944008887,35,1.298500006669201,34
1_medium_blowup,regex,regex_58,4.25,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,243,True,0.0670071,0.337801,598,69,0,28683,69,6.115942028985507,5.652173913043478,0,0.5358000053092837,15,0.43829999049194157,8,0.27129999944008887,35,1.298500006669201,34
1_medium_blowup,regex,regex_64,3.111111111111111,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,210,True,0.0628797,0.347108,775,0,0,2487,0,0,0,0,0.6207999977050349,22,0.8802999946055934,9,0.5414000042947009,38,1.7139000119641423,28
1_medium_blowup,regex,regex_64,3.111111111111111,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,210,True,0.1350733,0.351333,775,0,0,2487,0,0,0,0,0.6207999977050349,22,0.8802999946055934,9,0.5414000042947009,38,1.7139000119641423,28
1_medium_blowup,regex,regex_64,3.111111111111111,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,210,True,0.0480622,0.355277,919,145,0,38206,145,3.958620689655172,3.958620689655172,0,0.6207999977050349,22,0.8802999946055934,9,0.5414000042947009,38,1.7139000119641423,28
1_medium_blowup,regex,regex_65,7.2,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,70,True,0.0016987,0.348726,45,0,0,171,0,0,0,0,0.7825000066077337,18,0.6236999906832352,10,1.0178000084124506,73,5.214200005866587,72
1_medium_blowup,regex,regex_65,7.2,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,70,True,0.0108166,0.378683,45,0,0,171,0,0,0,0,0.7825000066077337,18,0.6236999906832352,10,1.0178000084124506,73,5.214200005866587,72
1_medium_blowup,regex,regex_65,7.2,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,70,True,0.0019673,0.360966,46,2,0,1967,2,1.5,1.5,0,0.7825000066077337,18,0.6236999906832352,10,1.0178000084124506,73,5.214200005866587,72
1_medium_blowup,regex,regex_66,2.375,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,206,True,0.0207197,0.331349,382,0,0,1251,0,0,0,0,0.38389999826904386,14,0.27370000316295773,8,0.13349999790079892,20,0.38479999057017267,19
1_medium_blowup,regex,regex_66,2.375,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,206,True,0.1225728,0.362207,382,0,0,1251,0,0,0,0,0.38389999826904386,14,0.27370000316295773,8,0.13349999790079892,20,0.38479999057017267,19
1_medium_blowup,regex,regex_66,2.375,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,206,True,0.1417662,0.346885,811,426,0,51512,426,5.631455399061033,5.60093896713615,0,0.38389999826904386,14,0.27370000316295773,8,0.13349999790079892,20,0.38479999057017267,19
1_medium_blowup,regex,regex_7,6.125,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,197,True,0.0179075,0.379636,498,0,0,1650,0,0,0,0,0.5972999933874235,21,0.8368999988306314,8,1.0304000024916604,71,4.464199999347329,49
1_medium_blowup,regex,regex_7,6.125,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,197,True,0.2258591,0.364319,498,0,0,1650,0,0,0,0,0.5972999933874235,21,0.8368999988306314,8,1.0304000024916604,71,4.464199999347329,49
1_medium_blowup,regex,regex_7,6.125,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,197,True,0.0612031,0.339189,628,131,0,27416,131,4.389312977099237,4.389312977099237,0,0.5972999933874235,21,0.8368999988306314,8,1.0304000024916604,71,4.464199999347329,49
1_medium_blowup,regex,regex_70,5.222222222222222,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,361,True,0.1077054,0.422548,1136,0,0,3636,0,0,0,0,0.7605999999213964,22,0.950000001466833,9,0.6833000079495832,56,3.2224000024143606,47
1_medium_blowup,regex,regex_70,5.222222222222222,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,361,True,0.9571082,0.357336,1136,0,0,3636,0,0,0,0,0.7605999999213964,22,0.950000001466833,9,0.6833000079495832,56,3.2224000024143606,47
1_medium_blowup,regex,regex_70,5.222222222222222,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,361,True,0.7407968,0.355922,1747,612,0,119252,612,6.841503267973856,6.841503267973856,0,0.7605999999213964,22,0.950000001466833,9,0.6833000079495832,56,3.2224000024143606,47
1_medium_blowup,regex,regex_72,3.111111111111111,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,336,True,0.090703,0.384267,980,0,0,3176,0,0,0,0,0.6128999957581982,22,0.9252000018022954,9,0.4027999966638163,38,1.589899999089539,28
1_medium_blowup,regex,regex_72,3.111111111111111,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,336,True,0.5364599,0.367603,980,0,0,3176,0,0,0,0,0.6128999957581982,22,0.9252000018022954,9,0.4027999966638163,38,1.589899999089539,28
1_medium_blowup,regex,regex_72,3.111111111111111,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,336,True,2.7323538,0.381942,5780,4800,0,577126,4800,6.122916666666667,6.113958333333334,0,0.6128999957581982,22,0.9252000018022954,9,0.4027999966638163,38,1.589899999089539,28
1_medium_blowup,regex,regex_73,5.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,192,True,0.0170148,0.394844,266,0,0,871,0,0,0,0,0.44750000233761966,16,0.39119999564718455,9,0.5796000041300431,46,1.8145000067306682,45
1_medium_blowup,regex,regex_73,5.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,192,True,0.1369541,0.356851,266,0,0,871,0,0,0,0,0.44750000233761966,16,0.39119999564718455,9,0.5796000041300431,46,1.8145000067306682,45
1_medium_blowup,regex,regex_73,5.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,192,True,0.0064004,0.347802,266,0,0,11900,0,0,0,0,0.44750000233761966,16,0.39119999564718455,9,0.5796000041300431,46,1.8145000067306682,45
1_medium_blowup,regex,regex_75,5.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,267,True,0.0306125,0.361571,437,0,0,1465,0,0,0,0,0.8285999938379973,22,1.286599988816306,9,1.109699995140545,63,6.416500007617287,45
1_medium_blowup,regex,regex_75,5.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,267,True,0.224873,0.355653,437,0,0,1465,0,0,0,0,0.8285999938379973,22,1.286599988816306,9,1.109699995140545,63,6.416500007617287,45
1_medium_blowup,regex,regex_75,5.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,267,True,0.7755371,0.307458,2110,1671,0,135892,1671,5.464991023339318,5.325553560742071,0,0.8285999938379973,22,1.286599988816306,9,1.109699995140545,63,6.416500007617287,45
1_medium_blowup,regex,regex_78,6.8,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,153,True,0.0037488,0.384072,118,0,0,417,0,0,0,0,0.7539999933214858,18,0.6769000028725713,10,0.67559999297373,69,4.402599995955825,68
1_medium_blowup,regex,regex_78,6.8,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,153,True,0.0308976,0.371332,118,0,0,417,0,0,0,0,0.7539999933214858,18,0.6769000028725713,10,0.67559999297373,69,4.402599995955825,68
1_medium_blowup,regex,regex_78,6.8,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,153,True,0.0222922,0.32279,146,29,0,8163,29,3.551724137931035,3.551724137931035,0,0.7539999933214858,18,0.6769000028725713,10,0.67559999297373,69,4.402599995955825,68
1_medium_blowup,regex,regex_79,4.1,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,249,True,0.115685,0.355776,934,0,0,2929,0,0,0,0,0.47420000191777945,18,0.5794000026071444,10,0.309199996991083,42,1.7721000040182844,41
1_medium_blowup,regex,regex_79,4.1,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,249,True,0.7156556,0.358478,934,0,0,2929,0,0,0,0,0.47420000191777945,18,0.5794000026071444,10,0.309199996991083,42,1.7721000040182844,41
1_medium_blowup,regex,regex_79,4.1,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,249,True,0.1354452,0.346952,1087,154,0,59852,154,8.188311688311689,7.493506493506493,0,0.47420000191777945,18,0.5794000026071444,10,0.309199996991083,42,1.7721000040182844,41
1_medium_blowup,regex,regex_80,5.454545454545454,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,265,True,0.1473417,0.363732,1117,0,0,3493,0,0,0,0,0.5354000022634864,20,0.7053000008454546,11,0.5539000121643767,61,3.7466999929165468,60
1_medium_blowup,regex,regex_80,5.454545454545454,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,265,True,1.1754977,0.361231,1117,0,0,3493,0,0,0,0,0.5354000022634864,20,0.7053000008454546,11,0.5539000121643767,61,3.7466999929165468,60
1_medium_blowup,regex,regex_80,5.454545454545454,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,265,True,1.1788906,0.353992,2130,1014,0,207404,1014,6.331360946745562,6.263313609467455,0,0.5354000022634864,20,0.7053000008454546,11,0.5539000121643767,61,3.7466999929165468,60
1_medium_blowup,regex,regex_85,8.9,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,302,True,0.0941534,0.382428,1099,0,0,3513,0,0,0,0,0.7049999985611066,27,1.8871000065701082,10,1.9709999905899167,124,13.251199998194352,89
1_medium_blowup,regex,regex_85,8.9,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,302,True,0.9798331,0.355189,1099,0,0,3513,0,0,0,0,0.7049999985611066,27,1.8871000065701082,10,1.9709999905899167,124,13.251199998194352,89
1_medium_blowup,regex,regex_85,8.9,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,302,True,0.8330813,0.366689,1959,861,0,111268,861,5.211382113821138,5.211382113821138,0,0.7049999985611066,27,1.8871000065701082,10,1.9709999905899167,124,13.251199998194352,89
1_medium_blowup,regex,regex_86,5.454545454545454,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,243,True,0.0409155,0.350554,479,0,0,1585,0,0,0,0,0.7214000070234761,28,1.5724999975645915,11,1.0179000091739,80,6.533599997055717,60
1_medium_blowup,regex,regex_86,5.454545454545454,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,243,True,0.1893187,0.369852,479,0,0,1585,0,0,0,0,0.7214000070234761,28,1.5724999975645915,11,1.0179000091739,80,6.533599997055717,60
1_medium_blowup,regex,regex_86,5.454545454545454,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,243,True,0.2714325,0.356225,768,290,0,60272,290,4.613793103448276,4.506896551724138,0,0.7214000070234761,28,1.5724999975645915,11,1.0179000091739,80,6.533599997055717,60
1_medium_blowup,regex,regex_87,5.454545454545454,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,266,True,0.1128136,0.380847,1379,0,0,4327,0,0,0,0,0.7639999967068434,28,1.6736999968998134,11,1.1945000005653128,80,6.026699993526563,60
1_medium_blowup,regex,regex_87,5.454545454545454,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,266,True,0.7812274,0.358163,1379,0,0,4327,0,0,0,0,0.7639999967068434,28,1.6736999968998134,11,1.1945000005653128,80,6.026699993526563,60
1_medium_blowup,regex,regex_87,5.454545454545454,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,266,True,17.2801891,0.333076,10478,9100,0,949360,9100,6.678021978021978,6.677802197802198,0,0.7639999967068434,28,1.6736999968998134,11,1.1945000005653128,80,6.026699993526563,60
1_medium_blowup,regex,regex_9,4.1,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,129,True,0.0092607,0.383393,297,0,0,1001,0,0,0,0,0.77039998723194,25,1.328700003796257,10,0.6122999911895022,55,3.0944000027375296,41
1_medium_blowup,regex,regex_9,4.1,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,129,True,0.0569813,0.360635,297,0,0,1001,0,0,0,0,0.77039998723194,25,1.328700003796257,10,0.6122999911895022,55,3.0944000027375296,41
1_medium_blowup,regex,regex_9,4.1,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,129,True,0.0047256,0.34578,300,4,0,8785,4,1.75,1.75,0,0.77039998723194,25,1.328700003796257,10,0.6122999911895022,55,3.0944000027375296,41
1_medium_blowup,regex,regex_91,7.333333333333333,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,385,True,0.1478588,0.357444,1388,0,0,4412,0,0,0,0,0.8390000002691522,31,2.588799994555302,12,1.9580999942263588,117,21.36090000567492,88
1_medium_blowup,regex,regex_91,7.333333333333333,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,385,True,1.6245401,0.403442,1388,0,0,4412,0,0,0,0,0.8390000002691522,31,2.588799994555302,12,1.9580999942263588,117,21.36090000567492,88
1_medium_blowup,regex,regex_91,7.333333333333333,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,385,True,156.4705297,0.425664,46282,44890,0,5472587,44890,7.326954778347071,7.324281577188684,0,0.8390000002691522,31,2.588799994555302,12,1.9580999942263588,117,21.36090000567492,88
1_medium_blowup,regex,regex_95,7.333333333333333,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,438,True,0.2337457,0.381271,2291,0,0,7171,0,0,0,0,0.9872999944491312,31,2.970200002891943,12,2.246100004413165,117,21.76849999523256,88
1_medium_blowup,regex,regex_95,7.333333333333333,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,438,True,2.8578509,0.325242,2291,0,0,7171,0,0,0,0,0.9872999944491312,31,2.970200002891943,12,2.246100004413165,117,21.76849999523256,88
1_medium_blowup,regex,regex_95,7.333333333333333,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,438,True,1.3154099,0.309695,2917,627,0,175612,627,6.484848484848484,6.483253588516747,0,0.9872999944491312,31,2.970200002891943,12,2.246100004413165,117,21.76849999523256,88
1_medium_blowup,regex,regex_96,9.923076923076923,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,575,True,0.4198215,0.31042,3929,0,0,12141,0,0,0,0,1.184099994134158,34,3.682700000354089,13,5.049700004747137,171,62.58640000305604,129
1_medium_blowup,regex,regex_96,9.923076923076923,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,575,True,21.4358123,0.335849,3929,0,0,12141,0,0,0,0,1.184099994134158,34,3.682700000354089,13,5.049700004747137,171,62.58640000305604,129
1_medium_blowup,regex,regex_96,9.923076923076923,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,575,True,55.6032167,0.376042,10443,6515,0,1654236,6515,9.373138910207214,9.155180353031465,0,1.184099994134158,34,3.682700000354089,13,5.049700004747137,171,62.58640000305604,129
2_high_blowup,regex,regex_10,275.625,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,258,True,0.1662623,0.390392,1138,0,0,3594,0,0,0,0,1.4999999984866008,45,5.915500005357899,16,1912.9384999978356,6308,191005.2710000018,4410
2_high_blowup,regex,regex_10,275.625,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,258,True,102.8738082,0.390179,1138,0,0,3594,0,0,0,0,1.4999999984866008,45,5.915500005357899,16,1912.9384999978356,6308,191005.2710000018,4410
2_high_blowup,regex,regex_10,275.625,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,258,True,8.3344332,0.454585,1364,225,0,105561,225,18.15111111111111,4.311111111111111,0,1.4999999984866008,45,5.915500005357899,16,1912.9384999978356,6308,191005.2710000018,4410
2_high_blowup,regex,regex_11,56.2,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,248,True,0.0459767,0.381554,569,0,0,1867,0,0,0,0,15.028800000436604,40,10.471100002177991,15,91.59799999906681,988,1502.7459999982966,843
2_high_blowup,regex,regex_11,56.2,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,248,True,0.808339,0.411264,569,0,0,1867,0,0,0,0,15.028800000436604,40,10.471100002177991,15,91.59799999906681,988,1502.7459999982966,843
2_high_blowup,regex,regex_11,56.2,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,248,True,0.0563112,0.342939,570,1,0,17176,1,1,1,0,15.028800000436604,40,10.471100002177991,15,91.59799999906681,988,1502.7459999982966,843
2_high_blowup,regex,regex_12,43.57142857142857,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,292,True,0.0487772,0.375357,684,0,0,2252,0,0,0,0,0.9981999901356176,39,4.80039999820292,14,50.505599996540695,844,1125.693299996783,610
2_high_blowup,regex,regex_12,43.57142857142857,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,292,True,1.0691136,0.379687,684,0,0,2252,0,0,0,0,0.9981999901356176,39,4.80039999820292,14,50.505599996540695,844,1125.693299996783,610
2_high_blowup,regex,regex_12,43.57142857142857,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,292,True,0.1037729,0.357584,687,4,0,28366,4,2.25,2.25,0,0.9981999901356176,39,4.80039999820292,14,50.505599996540695,844,1125.693299996783,610
2_high_blowup,regex,regex_13,10.545454545454545,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,295,True,0.0689845,0.365779,718,0,0,2322,0,0,0,0,1.3598999939858913,28,3.1229999876813963,11,3.469599992968142,161,33.94540000590496,116
2_high_blowup,regex,regex_13,10.545454545454545,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,295,True,0.7981097,0.423304,718,0,0,2322,0,0,0,0,1.3598999939858913,28,3.1229999876813963,11,3.469599992968142,161,33.94540000590496,116
2_high_blowup,regex,regex_13,10.545454545454545,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,295,True,0.2895803,0.363774,964,246,0,59745,246,4.943089430894309,4.914634146341464,0,1.3598999939858913,28,3.1229999876813963,11,3.469599992968142,161,33.94540000590496,116
2_high_blowup,regex,regex_16,13.5,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,401,True,0.3637185,0.335752,2784,0,0,8551,0,0,0,0,0.6906000053277239,26,1.8901000003097579,14,3.026299993507564,190,37.08429999824148,189
2_high_blowup,regex,regex_16,13.5,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,401,True,14.3370401,0.326319,2784,0,0,8551,0,0,0,0,0.6906000053277239,26,1.8901000003097579,14,3.026299993507564,190,37.08429999824148,189
2_high_blowup,regex,regex_16,13.5,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,401,True,1.7884393,0.398679,3094,311,0,242274,311,9.954983922829582,9.954983922829582,0,0.6906000053277239,26,1.8901000003097579,14,3.026299993507564,190,37.08429999824148,189
2_high_blowup,regex,regex_18,116.11764705882354,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,441,True,0.4783641,0.343072,3455,0,0,10589,0,0,0,0,0.8931999909691513,32,3.4276000078534707,17,159.07970000989735,1975,6837.295799996355,1974
2_high_blowup,regex,regex_18,116.11764705882354,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,441,True,476.8718528,0.371309,3455,0,0,10589,0,0,0,0,0.8931999909691513,32,3.4276000078534707,17,159.07970000989735,1975,6837.295799996355,1974
2_high_blowup,regex,regex_18,116.11764705882354,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,441,True,389.2299872,11.5465,7648,4194,0,1602700,4194,8.50476871721507,8.50476871721507,0,0.8931999909691513,32,3.4276000078534707,17,159.07970000989735,1975,6837.295799996355,1974
2_high_blowup,regex,regex_20,102.28571428571429,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,285,True,0.1275252,0.356061,1730,0,0,5351,0,0,0,0,0.7298999989870936,27,1.7134999943664297,14,88.43509999860544,1433,3871.5462000109255,1432
2_high_blowup,regex,regex_20,102.28571428571429,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,285,True,39.6206816,0.259265,1730,0,0,5351,0,0,0,0,0.7298999989870936,27,1.7134999943664297,14,88.43509999860544,1433,3871.5462000109255,1432
2_high_blowup,regex,regex_20,102.28571428571429,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,285,True,37.6110994,0.233699,3672,1943,0,432967,1943,7.246011322696861,7.064333504889347,0,0.7298999989870936,27,1.7134999943664297,14,88.43509999860544,1433,3871.5462000109255,1432
2_high_blowup,regex,regex_26,29.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,562,True,0.355278,0.237215,4382,0,0,13528,0,0,0,0,0.9534000128041953,36,3.521500009810552,13,20.52150000235997,522,434.5759999996517,377
2_high_blowup,regex,regex_26,29.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,562,True,34.6569452,0.245348,4382,0,0,13528,0,0,0,0,0.9534000128041953,36,3.521500009810552,13,20.52150000235997,522,434.5759999996517,377
2_high_blowup,regex,regex_26,29.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,562,True,9.6080014,0.223155,5500,1119,0,416177,1119,9.705987488829312,9.705987488829312,0,0.9534000128041953,36,3.521500009810552,13,20.52150000235997,522,434.5759999996517,377
2_high_blowup,regex,regex_27,19.416666666666668,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,379,True,0.1717701,0.24701,2366,0,0,7374,0,0,0,0,0.9608000109437853,33,2.5831000093603507,12,10.68840001244098,323,347.11059999244753,233
2_high_blowup,regex,regex_27,19.416666666666668,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,379,True,6.9727494,0.265853,2366,0,0,7374,0,0,0,0,0.9608000109437853,33,2.5831000093603507,12,10.68840001244098,323,347.11059999244753,233
2_high_blowup,regex,regex_27,19.416666666666668,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,379,True,567.9340988,0.229027,148599,146234,0,19381100,146234,7.911361242939399,7.910691084152796,0,0.9608000109437853,33,2.5831000093603507,12,10.68840001244098,323,347.11059999244753,233
2_high_blowup,regex,regex_3,62.76923076923077,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,264,True,0.0835313,0.291509,843,0,0,2661,0,0,0,0,0.7015000010142103,25,1.421900000423193,13,36.84679999423679,817,1583.0478999996558,816
2_high_blowup,regex,regex_3,62.76923076923077,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,264,True,10.8490513,0.34127,843,0,0,2661,0,0,0,0,0.7015000010142103,25,1.421900000423193,13,36.84679999423679,817,1583.0478999996558,816
2_high_blowup,regex,regex_3,62.76923076923077,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,264,True,0.1557075,0.275047,843,0,0,49909,0,0,0,0,0.7015000010142103,25,1.421900000423193,13,36.84679999423679,817,1583.0478999996558,816
2_high_blowup,regex,regex_30,13.090909090909092,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,354,True,0.1165805,0.267548,1566,0,0,4964,0,0,0,0,0.8778000046731904,30,2.2356999979820102,11,4.143199999816716,200,41.26199999882374,144
